confirmedCount,suspectedCount,curedCount,deadCount,updateTime
68592,8228,9671,1666,2020-02-16 18:16:10.394
68592,8228,9666,1666,2020-02-16 18:13:06.208
68592,8228,9665,1666,2020-02-16 18:09:00.651
68592,8228,9663,1666,2020-02-16 18:07:59.274
68592,8228,9663,1666,2020-02-16 17:56:43.411
68592,8228,9645,1666,2020-02-16 17:51:35.132
68592,8228,9629,1666,2020-02-16 17:49:32.178
68591,8228,9629,1666,2020-02-16 17:48:30.968
68589,8228,9629,1666,2020-02-16 17:33:12.799
68589,8228,9622,1666,2020-02-16 17:31:10.222
68589,8228,9586,1666,2020-02-16 17:07:16.682
68589,8228,9581,1666,2020-02-16 16:23:28.598
68589,8228,9553,1666,2020-02-16 16:08:46.757
68589,8228,9550,1666,2020-02-16 16:07:44.021
68586,8228,9550,1666,2020-02-16 15:32:12.684
68586,8228,9547,1666,2020-02-16 15:24:54.702
68584,8228,9547,1666,2020-02-16 14:36:20.580
68584,8228,9545,1666,2020-02-16 13:15:15.116
68584,8228,9526,1666,2020-02-16 11:57:02.138
68584,8228,9526,1666,2020-02-16 11:48:34.832
68584,8228,9502,1666,2020-02-16 11:43:33.955
68584,8228,9502,1666,2020-02-16 11:31:02.160
66581,8969,8494,1524,2020-02-15 22:51:06.784
66581,8969,8489,1524,2020-02-15 22:06:57.531
66581,8969,8487,1524,2020-02-15 21:47:57.103
66581,8969,8487,1524,2020-02-15 21:42:35.012
66580,8969,8483,1524,2020-02-15 20:57:14.151
66580,8969,8483,1524,2020-02-15 20:53:58.523
66580,8969,8472,1524,2020-02-15 20:02:41.323
66580,8969,8432,1524,2020-02-15 19:58:24.773
66580,8969,8414,1524,2020-02-15 19:40:07.231
66580,8969,8413,1524,2020-02-15 19:14:50.621
66580,8969,8362,1524,2020-02-15 17:45:14.421
66580,8969,8315,1524,2020-02-15 16:51:03.132
66579,8969,8315,1524,2020-02-15 16:32:52.911
66579,8969,8270,1524,2020-02-15 15:38:43.493
66577,8969,8270,1524,2020-02-15 15:00:22.882
66577,8969,8256,1524,2020-02-15 14:27:21.692
66577,8969,8208,1524,2020-02-15 14:02:52.055
66577,8969,8206,1524,2020-02-15 13:59:39.858
66577,8969,8204,1524,2020-02-15 13:28:52.355
66577,8969,8200,1524,2020-02-15 12:55:59.084
66576,8969,8185,1524,2020-02-15 12:48:30.902
66576,8969,8184,1524,2020-02-15 11:50:01.777
66576,8969,8163,1524,2020-02-15 11:42:37.187
66576,8969,8163,1524,2020-02-15 11:40:30.480
66576,8969,8163,1524,2020-02-15 11:38:23.199
66576,8969,8118,1524,2020-02-15 11:36:15.906
66576,8969,8118,1524,2020-02-15 11:35:12.862
66576,8969,8118,1524,2020-02-15 11:34:09.344
66576,8969,8118,1524,2020-02-15 11:32:02.470
66576,8969,8118,1524,2020-02-15 11:29:56.412
66576,8969,8118,1524,2020-02-15 11:23:34.298
66576,8969,8112,1524,2020-02-15 11:09:43.007
66576,8969,8101,1524,2020-02-15 10:10:13.367
66576,8969,8101,1524,2020-02-15 09:39:16.471
66576,8969,8101,1524,2020-02-15 08:36:40.994
66576,8969,8101,1524,2020-02-15 08:15:29.112
66390,10109,7980,1521,2020-02-15 08:13:23.059
66390,10109,7980,1521,2020-02-15 08:11:15.875
66384,10109,7979,1521,2020-02-15 08:04:55.658
66376,10109,7979,1521,2020-02-15 07:32:07.459
63956,10109,7105,1382,2020-02-15 07:27:52.045
63951,10109,7092,1382,2020-02-15 07:19:23.919
63950,10109,7092,1382,2020-02-14 23:18:15.495
63948,10109,7087,1382,2020-02-14 23:00:17.468
63947,10109,7087,1382,2020-02-14 22:15:55.786
63947,10109,7087,1382,2020-02-14 22:01:07.359
63947,10109,7076,1382,2020-02-14 21:20:51.303
63946,10109,7076,1382,2020-02-14 20:48:07.533
63946,10109,7042,1382,2020-02-14 20:06:46.275
63946,10109,7039,1382,2020-02-14 19:06:32.565
63946,10109,7003,1382,2020-02-14 17:54:29.323
63946,10109,7002,1382,2020-02-14 17:53:26.397
63946,10109,6973,1382,2020-02-14 17:21:38.616
63946,10109,6930,1382,2020-02-14 16:59:25.299
63943,10109,6930,1382,2020-02-14 16:41:22.075
63940,10109,6928,1381,2020-02-14 16:28:41.509
63940,10109,6906,1381,2020-02-14 15:37:56.257
63936,10109,6906,1381,2020-02-14 15:32:37.159
63936,10109,6884,1381,2020-02-14 15:24:09.235
63936,10109,6884,1381,2020-02-14 15:12:30.851
63936,10109,6884,1381,2020-02-14 15:01:56.474
63936,10109,6884,1381,2020-02-14 14:31:20.444
63936,10109,6842,1381,2020-02-14 13:33:08.509
63936,10109,6809,1381,2020-02-14 13:02:25.736
63935,10109,6809,1381,2020-02-14 12:24:15.967
63935,10109,6809,1381,2020-02-14 12:06:13.327
63932,10109,6734,1381,2020-02-14 12:04:04.627
63932,10109,6734,1381,2020-02-14 11:55:37.743
63932,10109,6734,1381,2020-02-14 11:52:28.177
63932,10109,6734,1381,2020-02-14 11:51:23.416
63932,10109,6734,1381,2020-02-14 11:49:15.737
63932,10109,6734,1381,2020-02-14 11:48:12.359
63932,10109,6734,1381,2020-02-14 11:37:39.017
63929,10109,6734,1381,2020-02-14 11:34:28.384
63929,10109,6734,1381,2020-02-14 11:32:20.270
63929,13435,6734,1381,2020-02-14 11:31:16.644
63929,13435,6734,1381,2020-02-14 11:28:05.626
63932,10109,7003,1381,2020-02-14 11:25:58.759
63932,10109,7003,1381,2020-02-14 11:21:43.802
63932,10109,7003,1381,2020-02-14 11:20:40.850
63929,13435,7003,1381,2020-02-14 11:19:37.544
63929,13435,7003,1381,2020-02-14 11:16:26.404
63929,13435,7003,1381,2020-02-14 11:14:19.635
63929,13435,7003,1381,2020-02-14 11:06:52.200
63929,13435,7003,1381,2020-02-14 11:01:31.020
63929,13435,7003,1381,2020-02-14 11:00:27.277
63929,13435,7003,1489,2020-02-14 10:59:24.777
63929,13435,7003,1489,2020-02-14 10:23:29.485
63923,13435,7003,1489,2020-02-14 10:14:56.517
63922,13435,7000,1489,2020-02-14 10:04:21.807
63922,13435,6987,1489,2020-02-14 09:59:03.947
63918,13435,6987,1489,2020-02-14 09:58:00.457
63918,13435,6987,1489,2020-02-14 09:44:16.431
63913,13435,6986,1489,2020-02-14 09:38:57.611
63910,13435,6986,1489,2020-02-14 09:37:54.451
63910,13435,6986,1489,2020-02-14 09:27:18.199
63886,13435,6977,1488,2020-02-14 09:20:58.889
63866,13435,6959,1488,2020-02-14 09:13:38.296
63846,13435,6946,1488,2020-02-14 09:12:34.260
63836,13435,6939,1488,2020-02-14 09:07:18.359
63806,13435,6922,1488,2020-02-14 09:04:07.997
63791,13435,6907,1487,2020-02-14 08:56:47.692
63768,13435,6907,1487,2020-02-14 08:46:17.118
